,pl_name,pl_rade,pl_eqt,pl_orbsmax,st_teff,st_lum,T_ast,Seff_rg,Seff_mxg,d_rg,d_mxg
3854,TOI-2803 A b,17.78300641,1887.5,0.03185,6332.0,0.33646,552.0,1.1102627777919154,0.383542350087509,1.3980319926940372,2.378610531944011
3855,TOI-2818 b,14.75302035,1445.5,0.0493,5739.75,0.16435,-40.25,1.0335106255840867,0.34830488677634436,1.1885501932840503,2.0473647239801513
3856,TOI-283 b,2.177055,635.5,0.123,5231.5,-0.33724,-548.5,0.9756762231718282,0.31897311193707856,0.6866369007004364,1.2008892641328646
3857,TOI-2842 b,12.35929594,1334.5,0.0475,5964.5,0.24551,184.5,1.061928739152551,0.3617295326658,1.2873816449928173,2.205784173599747
3858,TOI-286 b,1.45481055,1250.24,0.0503,5198.5,-0.41364,-581.5,0.9723102430505731,0.3171519857254603,0.6299086461291289,1.102925765831865
3859,TOI-286 c,1.862775,540.5,0.213,5198.5,-0.41364,-581.5,0.9723102430505731,0.3171519857254603,0.6299086461291289,1.102925765831865
3860,TOI-2876 b,9.5018967,819.0,0.0654,5204.0,-0.27654,-576.0,0.9728675736996183,0.317454630881575,0.7374000043633696,1.2908897922766138
3861,TOI-2886 b,18.64516745,1934.0,0.02871,6190.5,0.32222,410.5,1.0915163232928657,0.37521563302625943,1.3870588337552299,2.3657537529364614
3862,TOI-2969 b,12.33123938,1065.0,0.0261,4659.5,-0.58503,-1120.5,0.9252561628121463,0.28945052957988315,0.530095364842052,0.9477588004058976
3863,TOI-2977 b,13.07082167,1489.0,0.03386,5523.5,0.03703,-256.5,1.007632974134456,0.3355766394915622,1.0395941200603744,1.8014372535714132
3864,TOI-2981 b,12.8986,1355.5,0.048,5997.5,0.11594,217.5,1.0662005679655513,0.3637051605270563,1.1067525855449794,1.8949391494348167
3865,TOI-2986 b,8.8077575,1613.5,0.04489,5923.35,0.36773,143.35000000000036,1.0566327126175519,0.35926576434367385,1.485603705535731,2.5477516006451912
3866,TOI-2989 b,13.00397919,925.5,0.0384,4467.0,-0.73755,-1313.0,0.9122201998712405,0.2806149167259176,0.4478939101744846,0.8075503754614055
3867,TOI-2992 b,13.26790966,1666.0,0.0434,5999.55,0.4456,219.55000000000018,1.0664666156481368,0.36382786510621734,1.6174332527600177,2.769185321965567
3868,TOI-3023 b,16.34453285,1553.5,0.0505,5636.0,0.44404,-144.0,1.0208883979859003,0.3421641636379116,1.650178277475152,2.850379848491055
3869,TOI-3071 b,7.147675,2070.0,0.0249,6236.5,,456.5,1.0976043438658887,0.37793702334450985,,
3870,TOI-3082 b,3.544725,987.89,,4256.0,,-1524.0,0.9001850986475166,0.27162178185503255,,
3871,TOI-3135 b,13.31416925,1203.0,0.04756,5761.0,0.02119,-19.0,1.0361386870688305,0.34956864167181306,1.0066675172894657,1.7331205288064084
3872,TOI-3160 A b,14.54396415,1389.5,0.0505,6195.0,0.3784,415.0,1.0921113480523732,0.375482369928688,1.4793350259128029,2.522930138685425
3873,TOI-3235 b,11.20661669,570.5,0.02709,3381.9,-1.78968,-2398.1,0.871199906842762,0.241714590430687,0.13649008048078376,0.2591245535860315
3874,TOI-3261 b,4.09745471,1665.79,0.01714,5109.7,-0.36653,-670.3000000000002,0.96351839635447,0.31231594171712673,0.668043887307318,1.1733779524184542
3875,TOI-3288 b,11.94366254,1007.0,0.022175,3972.67,-0.95528,-1807.33,0.887495174245105,0.26068478098296577,0.353408507443239,0.6520819236433733
3876,TOI-329 b,4.98268248,1231.48,0.0638,5587.25,0.3251,-192.75,1.0150861880260331,0.3392992195626681,1.4431070247482802,2.4960803975198145
3877,TOI-332 b,3.24162,2055.5,0.0159,5220.5,,-559.5,0.9745483787814075,0.3183646757648414,,
3878,TOI-3321 b,15.14413261,1584.5,0.047,5890.0,0.40483,110.0,1.052367987301949,0.35726971872680746,1.5535712859472428,2.6663483989840966
3879,TOI-333 b,4.52324167,1366.52,0.049,6195.5,,415.5,1.0921774702637446,0.37551200088072506,,
3880,TOI-3331 A b,12.57399983,1409.0,0.03144,5576.5,-0.09313,-203.5,1.0138184916361448,0.3386695050030955,0.8921849558729501,1.5436433044215356
3881,TOI-3353.01,2.42248275,1166.18,0.060118218,6365.0,,585.0,1.114634667150598,0.38546230576721296,,
3882,TOI-3362 b,12.0619,688.0,,6509.8,,729.8000000000002,1.1337221099243548,0.3937542098299074,,
3883,TOI-3364 b,12.31074938,1238.4,0.0675,5755.5,0.28556,-24.5,1.0354571624959898,0.34924138585425973,1.365255490340109,2.3508079380653175
3884,TOI-3464 b,13.12571415,1421.5,0.0515,6361.5,0.55871,581.5,1.1141711838807054,0.3852591405104771,1.8025156289071222,3.0653390957445166
3885,TOI-3474 b,14.37302787,1444.0,0.0502,6034.0,0.26951,254.0,1.0709485521233981,0.3658891813625514,1.3178643077967587,2.254655616874144
3886,TOI-3486 b,10.5229844,1068.0,0.03138,4885.5,-0.4828,-894.5,0.9431156519391501,0.30056312906979094,0.5906327490136303,1.046241995397259
3887,TOI-3493 b,3.29547221,1051.26,,5852.0,,72.0,1.0475411719873347,0.35499714104571184,,
3888,TOI-3523 A b,16.46944875,1977.0,0.03559,6506.0,0.51455,726.0,1.1332243267696993,0.393539770553328,1.6987014424072655,2.882575465932052
3889,TOI-3540 A b,17.85732972,1411.44,0.04289,5910.6,0.19005,130.60000000000036,1.054999247791807,0.35850253619904543,1.211710649968069,2.0786381022016687
3890,TOI-3568 b,5.85101585,880.22,0.0485,4916.5,0.33,-863.5,0.9457795629791842,0.302146733394122,1.5035055561835216,2.66005764620254
3891,TOI-3593 b,11.35829305,1128.82,0.0481,5446.0,-0.14146,-334.0,0.9987896834959847,0.3310928578956484,0.8502232483518091,1.476709584736406
3892,TOI-3629 b,8.22952048,702.33,0.04247,3808.0,-1.12494,-1972.0,0.8817558882507096,0.2549072685901263,0.2916458599156727,0.5424239916279178
3893,TOI-3682 b,12.48667798,1547.5,0.048,5602.0,0.45788,-178.0,1.0168325854076325,0.3401644811628234,1.6800231742078753,2.9046614303560037
3894,TOI-3688 A b,13.19026169,1502.72,0.0456,6019.0,0.2833,239.0,1.0689945529721832,0.3649918449031829,1.340177288589445,2.2935510941475803
3895,TOI-3693 b,12.74814715,783.0,0.0813,5266.0,-0.3439,-514.0,0.979251106243361,0.3208902347062237,0.680147278411497,1.1881513055471666
3896,TOI-3714 b,11.34852911,746.22,0.0264333333,3627.5,-1.40671,-2152.5,0.8766342758628323,0.24902945962786643,0.21146367542199274,0.39675246794002816
3897,TOI-375 b,11.76874086,1140.96,0.099,5130.75,0.75997,-649.25,0.9655669848041574,0.31345357767629517,2.4411462342715167,4.284482609956557
3898,TOI-3757 b,12.21886544,732.08,0.03845,3907.5,-1.06048,-1872.5,0.8850911267804785,0.25834899876877576,0.3135205458269944,0.5803053956234427
3899,TOI-3785 b,4.936095,547.5,0.043,3539.0,-1.43533,-2241.0,0.8745010278372651,0.246308660530608,0.2048589006833958,0.3860069807676396
3900,TOI-3807 b,14.29380908,1446.5,0.0421,5840.0,0.33244,60.0,1.0460245314537437,0.35428003853772,1.4336695627103773,2.4634664862496862
3901,TOI-3819 b,13.03211552,1600.39,0.04611,5929.0,0.39967,149.0,1.0573577233854847,0.3596040142473706,1.5407210958345663,2.641938686857183
3902,TOI-3837 b,10.94800564,1066.0,0.099,5839.45,0.19618,59.44999999999982,1.0459551092371262,0.3542471788115686,1.225556893594989,2.105895419055568
3903,TOI-3856 b,13.47849679,1361.5,0.0325,5595.0,0.00087,-185.0,1.016002783338983,0.33975367308211296,0.9930875816189315,1.7173266903919822
3904,TOI-3862 b,5.841585,1375.5,0.02539,5432.2,,-347.8000000000002,0.9972411426959217,0.33029972836561877,,
3905,TOI-3877 b,11.86857894,1280.0,0.0529,5696.6,0.3075,-83.39999999999964,1.0282176746502094,0.3457445339785286,1.4051007562592135,2.4231055847215046
3906,TOI-3884 b,6.06353013,439.2,0.03575,3213.67,-2.03152,-2566.33,0.8681556336213744,0.2370874523601547,0.1035002040722593,0.19805495629482459
3907,TOI-3894 b,15.0028446,1475.25,0.05441,6078.7,0.41896,298.6999999999998,1.0767923762994764,0.36856077165326484,1.5610399367996843,2.668243411559588
3908,TOI-3912 b,14.25787071,1453.0,0.0463,5752.25,0.27323,-27.75,1.0350548742582741,0.34904806096715013,1.3462735475070353,2.3183146792840765
3909,TOI-3919 b,11.26583489,1112.0,0.0795,6163.5,0.33606,383.5,1.0879493003359468,0.3736131113460349,1.4116455758802942,2.4089009652995412
3910,TOI-3976 A b,12.19316693,1226.0,0.0743,5984.0,0.41296,204.0,1.0644504859370634,0.36289702233451027,1.559255439297525,2.670473653510849
3911,TOI-3980 b,15.76364255,1638.0,0.0494,5847.0,0.44248,67.0,1.0469087818062484,0.354698311275405,1.6266180177432144,2.7945407031680274
3912,TOI-3984 A b,7.53618,555.5,0.041,3449.0,,-2331.0,0.8725428409025229,0.24364176350938846,,
3913,TOI-4010 b,3.10749379,1399.93,0.0229,4924.0,,-856.0,0.9464317357409338,0.30253193158366515,,
3914,TOI-4010 c,6.27197379,889.5,0.058,4924.0,,-856.0,0.9464317357409338,0.30253193158366515,,
3915,TOI-4010 d,6.36358936,631.34,0.113,4924.0,,-856.0,0.9464317357409338,0.30253193158366515,,
3916,TOI-406 c,1.29657769,496.63,0.0322,3370.5,-1.71444,-2409.5,0.8709803555153687,0.2413920818790206,0.14885924778220103,0.2827603365150363
3917,TOI-406.01,2.0001582,345.81,0.0832087675,3363.33,-1.71444,-2416.67,0.8708434461498918,0.2411899491692333,0.14887094875112644,0.282878797386511
3918,TOI-4087 b,13.47442677,1425.5,0.04469,6065.5,0.17609,285.5,1.0750636098071558,0.3677722998168231,1.1812121873935375,2.019554102926459
3919,TOI-411 b,1.45329489,1442.68,0.055035,6103.33,,323.3299999999999,1.0800243600355501,0.3700307375875672,,
3920,TOI-411 c,2.28081954,1060.59,0.0978,6103.33,,323.3299999999999,1.0800243600355501,0.3700307375875672,,
3921,TOI-4127 b,12.41487142,438.55,0.3081,6264.5,0.31639,484.5,1.1013145694055049,0.3795872547137778,1.371637366307148,2.3363569166952547
3922,TOI-4137 b,13.60558781,1494.0,0.05222,6223.0,0.43933,443.0,1.0958164985956698,0.3771396098179714,1.584149200740005,2.7003118749630657
3923,TOI-4145 A b,12.74388005,965.0,0.04823,5351.0,-0.28735,-429.0,0.9882964266020801,0.3256682464331993,0.7225724309417815,1.2587436484746228
3924,TOI-4153 b,16.39087395,1586.93,0.06311,6635.5,0.71349,855.5,1.150037199501776,0.400731593567786,2.1202596855744553,3.5918501370370155
3925,TOI-4155 b,3.11678,1313.0,,5933.0,,153.0,1.0578714291883722,0.35984349337287325,,
3926,TOI-4184 b,2.49270726,397.2,0.0336,3192.5,-2.2644,-2587.5,0.8677952762609595,0.23652370838263548,0.07917559925891003,0.1516570696580722
3927,TOI-4201 b,12.88251834,728.8,0.03962,3844.8,-1.10092,-1935.1999999999998,0.8829438861807747,0.2561629346935415,0.2996218271877224,0.5562651534958639
3928,TOI-421 b,2.41524486,938.05,0.0557,5444.67,,-335.3299999999999,0.9986400889737748,0.331016346126273,,
3929,TOI-421 c,4.99032056,644.6,0.11795,5444.67,,-335.3299999999999,0.9986400889737748,0.331016346126273,,
3930,TOI-4214 b,10.9180793,1497.0,0.05018,6153.25,0.48287,373.25,1.0865967217640642,0.373003864778987,1.6726335541639061,2.8548173938907904
3931,TOI-4308 b,2.43516,761.02,,5129.0,,-651.0,0.9653958260768414,0.313358788787429,,
3932,TOI-431 b,1.37707647,1796.36,0.0113,4870.5,,-909.5,0.94184506458787,0.29980185431282863,,
3933,TOI-431 d,3.28547459,610.78,0.098,4870.5,,-909.5,0.94184506458787,0.29980185431282863,,
3934,TOI-4329 b,20.88421891,2027.12,,5520.0,,-260.0,1.007228353065264,0.33537311641292,,
3935,TOI-4336 A b,2.10208009,302.78,0.08605,3323.33,-1.95085,-2456.67,0.870095303520083,0.24007210345249055,0.11344662694919781,0.21597533244143954
3936,TOI-4336 A c,1.251,399.5,0.05092,3307.0,-1.95861,-2473.0,0.8697969509240432,0.23962040641979043,0.11245688757552123,0.21425605282903568
3937,TOI-4342 b,2.28904695,619.21,0.052205,3883.33,-1.1261,-1896.67,0.8842446078886442,0.25749926759409003,0.29084646516062296,0.5389667840982318
3938,TOI-4342 c,2.40940817,497.59,0.0809,3883.33,-1.1261,-1896.67,0.8842446078886442,0.25749926759409003,0.29084646516062296,0.5389667840982318
3939,TOI-4364 b,2.05185351,487.68,0.04753,3514.0,-1.51215,-2266.0,0.8739372175661266,0.2455580455243827,0.1875792878338913,0.3538733977359442
3940,TOI-4377 b,14.36327424,1162.08,,4913.0,,-867.0,0.9454762378150738,0.30196724871845504,,
3941,TOI-4379 b,16.52332447,1869.38,,6368.0,,588.0,1.115031892186523,0.3856363563786089,,
3942,TOI-4406 b,11.66825311,803.93,0.201,6062.75,0.36173,282.75,1.0747037622346292,0.36760798241785275,1.4629201282497881,2.5013388780418344
3943,TOI-4438 b,2.47162148,420.95,0.05225,3376.0,-1.78077,-2404.0,0.8710859887880279,0.24154750469209108,0.13790642043601883,0.26188686831229546
3944,TOI-444 b,3.03350987,585.18,0.133,5227.0,,-553.0,0.9752141281763058,0.31872403926331494,,
3945,TOI-4443.01,1.71932649,1569.06,0.029962645,5834.0,,54.0,1.0452676315433906,0.35392160604069706,,
3946,TOI-4463 A b,17.84496208,1408.0,0.04036,5590.5,0.01115,-189.5,1.01547029516319,0.33948974910396673,1.0051743276411185,1.7384478504690528
3947,TOI-4465 b,12.81561294,684.0,0.416,5551.0,,-229.0,1.0108288948911142,0.33717891982996995,,
3948,TOI-4479 b,2.75148609,821.29,0.0164,3424.5,-1.60432,-2355.5,0.8720419545831002,0.2429322665617196,0.16887731294370326,0.31996126041072415
3949,TOI-4487 A b,13.86455093,1558.0,0.05448,5989.5,0.55267,209.5,1.0651630718106273,0.36322627982816935,1.8307411748140627,3.135063693960418
3950,TOI-4495 b,2.33346,1651.0,0.03957,6183.0,,403.0,1.090524927759175,0.3747708425277097,,
3951,TOI-4495 c,3.76363333,1316.56,0.0624812885,6174.0,,394.0,1.0893358012451468,0.37423672808939273,,
3952,TOI-4504 b,2.66002553,1234.03,,5271.0,,-509.0,0.9797738910810577,0.3211691725732799,,
3953,TOI-4504 c,11.4756331,182.8,,5271.0,,-509.0,0.9797738910810577,0.3211691725732799,,
3954,TOI-4507 b,15.82355748,562.01,,6115.26,,335.2600000000002,1.0815925503103223,0.37074207824534844,,
3955,TOI-451 b,1.89412191,1424.87,0.02785,5507.0,-0.20912,-273.0,1.0057297458578358,0.33461799464909014,0.7837893397999355,1.3588307112891316
3956,TOI-451 c,2.91836687,836.23,0.0809,5507.0,-0.20912,-273.0,1.0057297458578358,0.33461799464909014,0.7837893397999355,1.3588307112891316
3957,TOI-451 d,3.97494405,690.07,0.1188,5507.0,-0.20912,-273.0,1.0057297458578358,0.33461799464909014,0.7837893397999355,1.3588307112891316
3958,TOI-4515 b,12.21819838,677.72,0.118,5426.91,-0.23582,-353.09000000000015,0.9966496825976324,0.3299961407862139,0.7635170393340432,1.3268919811872806
3959,TOI-4527.01,0.90866172,1304.98,0.008332353,3702.0,,-2078.0,0.8786136212245218,0.25140026055332576,,
3960,TOI-4529 b,1.82106093,504.81,,3654.0,-1.41263,-2126.0,0.8773180253607031,0.24986412849867679,0.20994545331345876,0.39339881213155814
3961,TOI-4551 b,8.32411,1655.0,,4956.0,,-824.0,0.9492478067198706,0.30418438822114613,,
3962,TOI-4552 b,1.19505619,1074.8,0.0056255,3281.0,-2.07779,-2499.0,0.8693295218393747,0.23890662049451122,0.09806471847372346,0.18706429758495355
3963,TOI-4559 b,1.45749673,538.34,0.0359,3517.0,-1.6925,-2263.0,0.8740040305325205,0.24564771315802578,0.1524029179782117,0.2874707336099812
3964,TOI-4562 b,12.86907529,329.57,0.768,6030.99,,250.98999999999978,1.0705561505963377,0.3657091431746687,,
3965,TOI-4582 b,10.15776883,614.66,,5234.0,,-546.0,0.9759333629846795,0.3191115851000938,,
3966,TOI-4600 b,6.81184623,345.58,0.349,5121.5,-0.37675,-658.5,0.9646640290894835,0.31295298290963974,0.6598374451207304,1.158471762199395
3967,TOI-4600 c,8.16438758,431.83,1.152,5121.5,-0.37675,-658.5,0.9646640290894835,0.31295298290963974,0.6598374451207304,1.158471762199395
3968,TOI-4602.01,2.4568395,1470.63,0.05099712,6011.9,,231.89999999999964,1.0680709881398194,0.36456699735051706,,
3969,TOI-4603 b,12.95962894,1657.0,0.0888,6216.55,1.01703,436.5500000000002,1.0949626054039645,0.3767582420619001,3.081877386552398,5.253921977564385
3970,TOI-4633 c,3.52959232,268.57,,5490.04,,-289.96000000000004,1.0037848550429398,0.33363483782750986,,
3971,TOI-4638.01,2.71867163,779.83,,5700.0,,-80.0,1.028632553938944,0.34594597018112005,,
3972,TOI-4641 b,9.76032934,950.11,,6798.4,,1018.3999999999996,1.170559264561462,0.40937365619472715,,
3973,TOI-4666 b,12.61413633,712.33,0.03365,3657.0,-1.20851,-2123.0,0.8773968155174848,0.24995921461462228,0.2655504080448883,0.49751986308480406
3974,TOI-469.01,3.44514588,732.34,0.10925,5451.0,-0.15428,-329.0,0.9993527357905033,0.33138063305893967,0.8375304337092357,1.4544421043564184
3975,TOI-470 b,4.47656595,659.84,0.119,5304.0,,-476.0,0.9832536550137118,0.32301693200917014,,
3976,TOI-4734 b,9.9722636,1432.5,0.074,5962.0,0.62428,182.0,1.0616059814797767,0.3615798458763296,1.991399169078514,3.412226821218773
3977,TOI-4773 b,14.68356537,2133.95,0.03216,6707.0,0.64836,927.0,1.1591489146779015,0.404586634486021,1.959342611432133,3.3164559565356004
3978,TOI-4791 b,12.72663429,1375.5,0.0555,6011.0,0.38021,231.0,1.0679539790242127,0.36451313904609256,1.4990935338909983,2.5659512814085734
3979,TOI-4794 b,14.04860214,1641.5,0.0492,6302.0,0.49969,522.0,1.1062859356686128,0.3817888670721562,1.6900957295633785,2.876956993705138
3980,TOI-480 b,2.83410582,1211.78,0.077,6193.31,0.46195,413.3100000000004,1.0918878672289056,0.3753822076750387,1.6288683317091883,2.778037845843219
3981,TOI-481 b,11.519855,1240.5,0.097,5747.5,0.43457,-32.5,1.0344674940494312,0.34876558228104465,1.6215359283929802,2.792660805728278
3982,TOI-4860 b,8.7229398,668.33,0.018265,3295.67,-1.83565,-2484.33,0.8695921571861341,0.23930855650150715,0.12957379923074838,0.24699939325534767
3983,TOI-4914 b,12.7377,734.0,0.098,5807.45,0.00903,27.449999999999818,1.0419300232750377,0.3523366125109183,0.9899100280309913,1.7023000532005745
3984,TOI-4940 b,6.68276845,643.12,0.165,5461.35,0.04766,-318.64999999999964,1.0005215873996987,0.3319770088497871,1.056128514330475,1.833479237004006
3985,TOI-4961 b,12.89550896,873.63,0.0726,5229.0,-0.20135,-551.0,0.9754193835292838,0.3188347097670067,0.8030254495249263,1.4045661662093578
3986,TOI-4994 b,8.81935665,662.8,0.1515,5580.0,0.0086,-200.0,1.01423075424,0.33887444359999996,1.0028399170641586,1.734924544816647
3987,TOI-500 b,1.22839248,1629.13,0.012345,4550.33,,-1229.67,0.9176185622195226,0.2843666409742093,,
3988,TOI-5005 b,6.127145,1026.0,0.06614,5794.5,,14.5,1.040309168820865,0.35156422307816454,,
3989,TOI-5007 b,10.84843647,694.5,0.0307,3775.0,-1.09528,-2005.0,0.8807341930171181,0.2537981729436505,0.3019517641342036,0.5624912283545044
3990,TOI-5027 b,11.02121074,1045.5,0.093,5877.45,-0.03058,97.44999999999982,1.050769911746938,0.3565189134088893,0.9417945778117973,1.6168462097229965
3991,TOI-5076 b,3.2385119,564.0,0.1481,4881.47,-0.48133,-898.5299999999997,0.9427731062895073,0.3003582787107128,0.5917406539901143,1.0483714769759227
3992,TOI-5082.01,2.59556,1138.96,0.051204842,5670.0,,-110.0,1.0249851103409489,0.34417056016640746,,
3993,TOI-5108 b,6.44398,1053.5,0.073,5844.0,,64.0,1.046529660035049,0.35451903852319544,,
3994,TOI-5110 b,11.59760018,762.5,0.2157,6121.5,0.84696,341.5,1.0824134526432405,0.3711139551152399,2.548492790860445,4.352375502728283
3995,TOI-512 b,1.53272911,919.78,,5429.0,-0.25696,-351.0,0.9968832168545726,0.3301160539472321,0.7450713394524193,1.2947522590679115
3996,TOI-5126 b,4.572855,1344.5,0.06519,6186.5,0.29885,406.5,1.0909875291636502,0.3749784465896819,1.3505638061512288,2.3036783838170476
3997,TOI-5126 c,3.433165,897.5,0.1439,6186.5,0.29885,406.5,1.0909875291636502,0.3749784465896819,1.3505638061512288,2.3036783838170476
3998,TOI-5143 c,12.02041386,904.48,,5296.38,,-483.6199999999999,0.9824456386567566,0.3225892351547991,,
3999,TOI-5153 b,11.61810977,822.5,0.158,6354.0,,574.0,1.1131778229259859,0.38482340609954724,,
4000,TOI-5174 b,4.80454584,808.37,,5643.77,,-136.22999999999956,1.0218210683811564,0.3426221154766872,,
4001,TOI-5181 A b,13.19084801,1410.5,0.0522,6001.5,0.45788,221.5,1.0667197562034298,0.36394458051673073,1.64026806954844,2.8081633802545665
4002,TOI-519 b,11.83339899,723.08,0.0147933333,3312.75,-1.84321,-2467.25,0.8699015660319384,0.23977915268481442,0.12842806632646173,0.24461849473745995
4003,TOI-5205 b,11.08298062,710.67,0.0197,3374.0,-1.7122,-2406.0,0.8710475145079256,0.24149095000634305,0.1492378820738987,0.28343244944475704
4004,TOI-521 b,1.97265162,751.94,0.0195,3491.5,-1.5986,-2288.5,0.8734432354429176,0.24488902288547543,0.16985669016598853,0.3207859517044003
4005,TOI-5210 b,11.16494726,1257.0,0.0557,5646.0,0.15229,-134.0,1.0220891378869403,0.3427536119410899,1.178692753531255,2.035419729975399
4006,TOI-5218 b,9.62378905,729.2,0.0469,4083.5,-0.82391,-1696.5,0.8920107528331223,0.26480963417687703,0.4100718477917499,0.7526240799783123
4007,TOI-5232 b,12.875819,1704.5,0.05593,6356.0,0.71265,576.0,1.1134427423590745,0.3849396522310533,2.1527373981201374,3.661244018684691
4008,TOI-5238 b,4.89644,1042.0,,5430.5,,-349.5,0.9970509401952186,0.3302021400056254,,
4009,TOI-5261 b,11.24084751,1117.0,0.05134,5738.0,0.02078,-42.0,1.0332948157439452,0.34820089219276223,1.0075761404142636,1.735701585644799
4010,TOI-5292 A b,13.04076511,744.5,0.0279,3843.0,-1.10127,-1937.0,0.882884558118982,0.2561010491757404,0.299511180944127,0.5561082284663437
4011,TOI-5293 A b,11.59270036,671.0,0.03265,3621.33,,-2158.67,0.8764781790102519,0.24883646906861456,,
4012,TOI-530 b,8.95778516,530.31,0.052,3673.5,-1.3098,-2106.5,0.8778353025609327,0.2504843734203503,0.2362617839548893,0.4422926082049812
4013,TOI-5300 b,10.91655151,993.5,0.0295,4414.5,-0.76195,-1365.5,0.9090088540428081,0.27830919844451585,0.4362555281416184,0.7884265121833944
4014,TOI-5301 b,12.98772486,1563.25,0.0717833333,6284.5,0.81624,504.5,1.10396582112735,0.38076272952703144,2.4358031406151635,4.147561020826006
4015,TOI-5319 b,3.288405,695.0,0.0506,3580.0,-1.45905,-2200.0,0.87546166784,0.24755660360000004,0.1992307786888384,0.37466035661521757
4016,TOI-532 b,5.70556032,823.07,0.0296,3936.5,-1.09528,-1843.5,0.886138704452996,0.2593803096234435,0.30102956223126676,0.5564056070325487
4017,TOI-5322 b,16.6711047,1352.0,0.0604,5741.0,0.3075,-39.0,1.033664833671839,0.34837917623449594,1.4013935984421084,2.4139257419648925
4018,TOI-5340 b,14.34798952,1547.5,0.0628,6138.6,0.5955,358.60000000000036,1.0846652182812924,0.3721323173576982,1.9059089216920384,3.2538783049775852
4019,TOI-5344 b,9.98893858,634.67,0.040205,3697.33,-1.22833,-2082.67,0.8784842382021932,0.25124941441015486,0.25939883012867576,0.48504549007208125
4020,TOI-5349 b,9.813355,684.5,0.0369,3695.5,-1.20066,-2084.5,0.8784337371444448,0.25119038596010224,0.26780303622172025,0.5008048122630525
4021,TOI-5350 b,12.00292531,1187.5,0.0796,6238.8,0.33445,458.8000000000002,1.097909015608393,0.3780727681167953,1.4026258040106578,2.3902168379367006
4022,TOI-5386 A b,14.94774134,1345.0,0.04856,6007.1,0.28488,227.10000000000036,1.0674471040418092,0.3642797424251337,1.343590171693375,2.2999716857759482
4023,TOI-5388.01,1.59284,488.12,0.024335855,3476.67,-1.94539,-2303.33,0.8731243254894068,0.24445138625896665,0.11396380895676968,0.21538167384791373
4024,TOI-5398 b,10.70945,933.0,0.098,6008.55,,228.55000000000018,1.0676355262301727,0.3643665200686823,,
4025,TOI-5398 c,3.411065,1232.0,0.057,6008.55,,228.55000000000018,1.0676355262301727,0.3643665200686823,,
4026,TOI-540 b,0.93423532,580.62,0.01223,3129.0,-2.46092,-2651.0,0.8667309447522726,0.234854477850775,0.06318265170554166,0.12137816777874566
4027,TOI-5422 b,9.83355597,1323.12,0.0619,5741.75,0.35218,-38.25,1.033757381763892,0.3484237529380395,1.4753011743942,2.541184062092653
4028,TOI-544 b,2.06939136,1028.35,0.0238,4401.0,,-1379.0,0.9082065729249116,0.2777235763033178,,
4029,TOI-5489 b,1.43122869,597.47,,3547.0,,-2233.0,0.874684888583374,0.24655049521955735,,
4030,TOI-5489 c,1.27919483,514.08,,3547.0,,-2233.0,0.874684888583374,0.24655049521955735,,
4031,TOI-5542 b,12.55803076,451.5,0.332,5546.45,1.057,-233.55000000000018,1.0102980792845226,0.33691343381700206,3.3595045709768185,5.817559529269377
4032,TOI-5573 b,9.449795,501.5,0.0712,3742.5,-1.15927,-2037.5,0.8797669299861548,0.2527212645954285,0.28066042820904136,0.5236536161646768
4033,TOI-558 b,12.85151068,1037.0,0.1291,6245.9,0.54654,465.89999999999964,1.0988496468406412,0.37849159667584886,1.7897849981307834,3.049592979477537
4034,TOI-559 b,12.23439897,1214.5,0.0723,5948.5,0.22737,168.5,1.0598652917939155,0.3607715293242167,1.2620009007661233,2.1630615192063374
4035,TOI-5592 b,15.53027024,1605.5,0.03935,6284.0,0.4216,504.0,1.1038995338744029,0.3807333776460318,1.5464476573753958,2.6332344253847877
4036,TOI-561 b,1.44345641,2301.15,0.01057,5357.75,-0.2744,-422.25,0.9890288855295905,0.32605085247946825,0.7331545127654955,1.2769013025440685
4037,TOI-561 c,2.85209349,798.34,0.088275,5357.75,-0.2744,-422.25,0.9890288855295905,0.32605085247946825,0.7331545127654955,1.2769013025440685
4038,TOI-561 d,2.7586556,520.66,0.1575666667,5368.33,-0.27044,-411.6700000000001,0.9901810526212693,0.32665145313313704,0.7360760618373063,1.2815563378482195
4039,TOI-561 e,2.75093528,329.22,0.329,5381.5,-0.27327,-398.5,0.9916222307138547,0.3274005985218118,0.7331483690342278,1.2759253483577055
4040,TOI-5616 b,10.55468886,898.35,0.0272,3961.5,-0.99268,-1818.5,0.8870702812047554,0.26027976921091284,0.33859534657348406,0.6250860307421504
4041,TOI-5634 A b,10.0461,812.5,0.0272,3833.0,-1.24489,-1947.0,0.8825572595830398,0.25575811863493914,0.253912191685217,0.4716722061800059
4042,TOI-564 b,9.59229325,1644.25,0.02734,5696.0,0.03262,-84.0,1.028144500088434,0.3457089921569129,1.023959834928268,1.7658534654453555
4043,TOI-5678 b,5.012435,451.0,0.249,5500.5,,-279.5,1.0049829828554848,0.33424092610691813,,
4044,TOI-5688 A b,9.85747,690.5,0.03379,3650.5,-1.22841,-2129.5,0.8772264632492432,0.24975334847100178,0.2595608201335693,0.4864512684902328
4045,TOI-5704 b,3.28418206,900.99,,4590.0,,-1190.0,0.9203194500948689,0.2861920368074075,,
